ShipName(String),ShipAddress(String),ShipCity(String),ShipRegion(String),ShipPostalCode(String),ShipCountry(String),CustomerID(String),Customers.CompanyName(String),Address(String),City(String),Region(String),PostalCode(String),Country(String),Salesperson(String),OrderID(Integer),OrderDate(DateTime),RequiredDate(DateTime),ShippedDate(DateTime),Shippers.CompanyName(String),ProductID(Integer),ProductName(String),UnitPrice(Float),Quantity(Integer),Discount(Float),ExtendedPrice(Float),Freight(Float)
Familia Arquibaldo,"Rua Orós, 92",São Paulo,SP,05442-030,Brazil,FAMIA,Familia Arquibaldo,"Rua Orós, 92",São Paulo,SP,05442-030,Brazil,Margaret Peacock,10725,12/1/1995 12:00:00 AM,12/29/1995 12:00:00 AM,12/6/1995 12:00:00 AM,Federal Shipping,41,Jack's New England Clam Chowder,9.65,12,0,115.8,10.83
Familia Arquibaldo,"Rua Orós, 92",São Paulo,SP,05442-030,Brazil,FAMIA,Familia Arquibaldo,"Rua Orós, 92",São Paulo,SP,05442-030,Brazil,Margaret Peacock,10725,12/1/1995 12:00:00 AM,12/29/1995 12:00:00 AM,12/6/1995 12:00:00 AM,Federal Shipping,55,Pâté chinois,24,6,0,144,10.83
Folies gourmandes,"184, chaussée de Tournai",Lille,,59000,France,FOLIG,Folies gourmandes,"184, chaussée de Tournai",Lille,,59000,France,Laura Callahan,10408,2/8/1995 12:00:00 AM,3/8/1995 12:00:00 AM,2/14/1995 12:00:00 AM,Speedy Express,37,Gravad lax,20.8,10,0,208,11.26
Folies gourmandes,"184, chaussée de Tournai",Lille,,59000,France,FOLIG,Folies gourmandes,"184, chaussée de Tournai",Lille,,59000,France,Laura Callahan,10408,2/8/1995 12:00:00 AM,3/8/1995 12:00:00 AM,2/14/1995 12:00:00 AM,Speedy Express,54,Tourtière,5.9,6,0,35.4,11.26
Folies gourmandes,"184, chaussée de Tournai",Lille,,59000,France,FOLIG,Folies gourmandes,"184, chaussée de Tournai",Lille,,59000,France,Laura Callahan,10408,2/8/1995 12:00:00 AM,3/8/1995 12:00:00 AM,2/14/1995 12:00:00 AM,Speedy Express,62,Tarte au sucre,39.4,35,0,1379,11.26
Folies gourmandes,"184, chaussée de Tournai",Lille,,59000,France,FOLIG,Folies gourmandes,"184, chaussée de Tournai",Lille,,59000,France,Michael Suyama,10480,4/20/1995 12:00:00 AM,5/18/1995 12:00:00 AM,4/24/1995 12:00:00 AM,United Package,59,Raclette Courdavault,44,12,0,528,1.35
Folies gourmandes,"184, chaussée de Tournai",Lille,,59000,France,FOLIG,Folies gourmandes,"184, chaussée de Tournai",Lille,,59000,France,Michael Suyama,10480,4/20/1995 12:00:00 AM,5/18/1995 12:00:00 AM,4/24/1995 12:00:00 AM,United Package,47,Zaanse koeken,7.6,30,0,228,1.35
Folies gourmandes,"184, chaussée de Tournai",Lille,,59000,France,FOLIG,Folies gourmandes,"184, chaussée de Tournai",Lille,,59000,France,Margaret Peacock,10634,9/15/1995 12:00:00 AM,10/13/1995 12:00:00 AM,9/21/1995 12:00:00 AM,Federal Shipping,18,Carnarvon Tigers,62.5,50,0,3125,487.38
Folies gourmandes,"184, chaussée de Tournai",Lille,,59000,France,FOLIG,Folies gourmandes,"184, chaussée de Tournai",Lille,,59000,France,Margaret Peacock,10634,9/15/1995 12:00:00 AM,10/13/1995 12:00:00 AM,9/21/1995 12:00:00 AM,Federal Shipping,51,Manjimup Dried Apples,53,15,0,795,487.38
Folies gourmandes,"184, chaussée de Tournai",Lille,,59000,France,FOLIG,Folies gourmandes,"184, chaussée de Tournai",Lille,,59000,France,Margaret Peacock,10634,9/15/1995 12:00:00 AM,10/13/1995 12:00:00 AM,9/21/1995 12:00:00 AM,Federal Shipping,7,Uncle Bob's Organic Dried Pears,30,35,0,1050,487.38
Folies gourmandes,"184, chaussée de Tournai",Lille,,59000,France,FOLIG,Folies gourmandes,"184, chaussée de Tournai",Lille,,59000,France,Margaret Peacock,10634,9/15/1995 12:00:00 AM,10/13/1995 12:00:00 AM,9/21/1995 12:00:00 AM,Federal Shipping,75,Rhönbräu Klosterbier,7.75,2,0,15.5,487.38
Folies gourmandes,"184, chaussée de Tournai",Lille,,59000,France,FOLIG,Folies gourmandes,"184, chaussée de Tournai",Lille,,59000,France,Janet Leverling,10763,1/3/1996 12:00:00 AM,1/31/1996 12:00:00 AM,1/8/1996 12:00:00 AM,Federal Shipping,24,Guaraná Fantástica,4.5,20,0,90,37.35
Folies gourmandes,"184, chaussée de Tournai",Lille,,59000,France,FOLIG,Folies gourmandes,"184, chaussée de Tournai",Lille,,59000,France,Janet Leverling,10763,1/3/1996 12:00:00 AM,1/31/1996 12:00:00 AM,1/8/1996 12:00:00 AM,Federal Shipping,21,Sir Rodney's Scones,10,40,0,400,37.35
Folies gourmandes,"184, chaussée de Tournai",Lille,,59000,France,FOLIG,Folies gourmandes,"184, chaussée de Tournai",Lille,,59000,France,Janet Leverling,10763,1/3/1996 12:00:00 AM,1/31/1996 12:00:00 AM,1/8/1996 12:00:00 AM,Federal Shipping,22,Gustaf's Knäckebröd,21,6,0,126,37.35
Folies gourmandes,"184, chaussée de Tournai",Lille,,59000,France,FOLIG,Folies gourmandes,"184, chaussée de Tournai",Lille,,59000,France,Nancy Davolio,10789,1/22/1996 12:00:00 AM,2/19/1996 12:00:00 AM,1/31/1996 12:00:00 AM,United Package,63,Vegie-spread,43.9,30,0,1317,100.6
Folies gourmandes,"184, chaussée de Tournai",Lille,,59000,France,FOLIG,Folies gourmandes,"184, chaussée de Tournai",Lille,,59000,France,Nancy Davolio,10789,1/22/1996 12:00:00 AM,2/19/1996 12:00:00 AM,1/31/1996 12:00:00 AM,United Package,68,Scottish Longbreads,12.5,18,0,225,100.6
Folies gourmandes,"184, chaussée de Tournai",Lille,,59000,France,FOLIG,Folies gourmandes,"184, chaussée de Tournai",Lille,,59000,France,Nancy Davolio,10789,1/22/1996 12:00:00 AM,2/19/1996 12:00:00 AM,1/31/1996 12:00:00 AM,United Package,18,Carnarvon Tigers,62.5,30,0,1875,100.6
Folies gourmandes,"184, chaussée de Tournai",Lille,,59000,France,FOLIG,Folies gourmandes,"184, chaussée de Tournai",Lille,,59000,France,Nancy Davolio,10789,1/22/1996 12:00:00 AM,2/19/1996 12:00:00 AM,1/31/1996 12:00:00 AM,United Package,35,Steeleye Stout,18,15,0,270,100.6
Folk och fä HB,Åkergatan 24,Bräcke,,S-844 67,Sweden,FOLKO,Folk och fä HB,Åkergatan 24,Bräcke,,S-844 67,Sweden,Michael Suyama,10264,8/24/1994 12:00:00 AM,9/21/1994 12:00:00 AM,9/23/1994 12:00:00 AM,Federal Shipping,41,Jack's New England Clam Chowder,7.7,25,0.15,163.62,3.67
Folk och fä HB,Åkergatan 24,Bräcke,,S-844 67,Sweden,FOLKO,Folk och fä HB,Åkergatan 24,Bräcke,,S-844 67,Sweden,Michael Suyama,10264,8/24/1994 12:00:00 AM,9/21/1994 12:00:00 AM,9/23/1994 12:00:00 AM,Federal Shipping,2,Chang,15.2,35,0,532,3.67
Folk och fä HB,Åkergatan 24,Bräcke,,S-844 67,Sweden,FOLKO,Folk och fä HB,Åkergatan 24,Bräcke,,S-844 67,Sweden,Andrew Fuller,10327,11/11/1994 12:00:00 AM,12/9/1994 12:00:00 AM,11/14/1994 12:00:00 AM,Speedy Express,30,Nord-Ost Matjeshering,20.7,35,0.2,579.6,63.36
Folk och fä HB,Åkergatan 24,Bräcke,,S-844 67,Sweden,FOLKO,Folk och fä HB,Åkergatan 24,Bräcke,,S-844 67,Sweden,Andrew Fuller,10327,11/11/1994 12:00:00 AM,12/9/1994 12:00:00 AM,11/14/1994 12:00:00 AM,Speedy Express,2,Chang,15.2,25,0.2,304,63.36
Folk och fä HB,Åkergatan 24,Bräcke,,S-844 67,Sweden,FOLKO,Folk och fä HB,Åkergatan 24,Bräcke,,S-844 67,Sweden,Andrew Fuller,10327,11/11/1994 12:00:00 AM,12/9/1994 12:00:00 AM,11/14/1994 12:00:00 AM,Speedy Express,11,Queso Cabrales,16.8,50,0.2,672,63.36
Folk och fä HB,Åkergatan 24,Bräcke,,S-844 67,Sweden,FOLKO,Folk och fä HB,Åkergatan 24,Bräcke,,S-844 67,Sweden,Andrew Fuller,10327,11/11/1994 12:00:00 AM,12/9/1994 12:00:00 AM,11/14/1994 12:00:00 AM,Speedy Express,58,Escargots de Bourgogne,10.6,30,0.2,254.4,63.36
Folk och fä HB,Åkergatan 24,Bräcke,,S-844 67,Sweden,FOLKO,Folk och fä HB,Åkergatan 24,Bräcke,,S-844 67,Sweden,Steven Buchanan,10378,1/10/1995 12:00:00 AM,2/7/1995 12:00:00 AM,1/19/1995 12:00:00 AM,Federal Shipping,71,Fløtemysost,17.2,6,0,103.2,5.44
Folk och fä HB,Åkergatan 24,Bräcke,,S-844 67,Sweden,FOLKO,Folk och fä HB,Åkergatan 24,Bräcke,,S-844 67,Sweden,Janet Leverling,10434,3/6/1995 12:00:00 AM,4/3/1995 12:00:00 AM,3/16/1995 12:00:00 AM,United Package,11,Queso Cabrales,16.8,6,0,100.8,17.92
Folk och fä HB,Åkergatan 24,Bräcke,,S-844 67,Sweden,FOLKO,Folk och fä HB,Åkergatan 24,Bräcke,,S-844 67,Sweden,Janet Leverling,10434,3/6/1995 12:00:00 AM,4/3/1995 12:00:00 AM,3/16/1995 12:00:00 AM,United Package,76,Lakkalikööri,14.4,18,0.15,220.32,17.92
Folk och fä HB,Åkergatan 24,Bräcke,,S-844 67,Sweden,FOLKO,Folk och fä HB,Åkergatan 24,Bräcke,,S-844 67,Sweden,Laura Callahan,10460,3/31/1995 12:00:00 AM,4/28/1995 12:00:00 AM,4/3/1995 12:00:00 AM,Speedy Express,68,Scottish Longbreads,10,21,0.25,157.5,16.27
Folk och fä HB,Åkergatan 24,Bräcke,,S-844 67,Sweden,FOLKO,Folk och fä HB,Åkergatan 24,Bräcke,,S-844 67,Sweden,Laura Callahan,10460,3/31/1995 12:00:00 AM,4/28/1995 12:00:00 AM,4/3/1995 12:00:00 AM,Speedy Express,75,Rhönbräu Klosterbier,6.2,4,0.25,18.6,16.27
Folk och fä HB,Åkergatan 24,Bräcke,,S-844 67,Sweden,FOLKO,Folk och fä HB,Åkergatan 24,Bräcke,,S-844 67,Sweden,Laura Callahan,10533,6/12/1995 12:00:00 AM,7/10/1995 12:00:00 AM,6/22/1995 12:00:00 AM,Speedy Express,4,Chef Anton's Cajun Seasoning,22,50,0.05,1045,188.04
Folk och fä HB,Åkergatan 24,Bräcke,,S-844 67,Sweden,FOLKO,Folk och fä HB,Åkergatan 24,Bräcke,,S-844 67,Sweden,Laura Callahan,10533,6/12/1995 12:00:00 AM,7/10/1995 12:00:00 AM,6/22/1995 12:00:00 AM,Speedy Express,72,Mozzarella di Giovanni,34.8,24,0,835.2,188.04
Folk och fä HB,Åkergatan 24,Bräcke,,S-844 67,Sweden,FOLKO,Folk och fä HB,Åkergatan 24,Bräcke,,S-844 67,Sweden,Laura Callahan,10533,6/12/1995 12:00:00 AM,7/10/1995 12:00:00 AM,6/22/1995 12:00:00 AM,Speedy Express,73,Röd Kaviar,15,24,0.05,342,188.04
Folk och fä HB,Åkergatan 24,Bräcke,,S-844 67,Sweden,FOLKO,Folk och fä HB,Åkergatan 24,Bräcke,,S-844 67,Sweden,Andrew Fuller,10561,7/7/1995 12:00:00 AM,8/4/1995 12:00:00 AM,7/10/1995 12:00:00 AM,United Package,51,Manjimup Dried Apples,53,50,0,2650,242.21
Folk och fä HB,Åkergatan 24,Bräcke,,S-844 67,Sweden,FOLKO,Folk och fä HB,Åkergatan 24,Bräcke,,S-844 67,Sweden,Andrew Fuller,10561,7/7/1995 12:00:00 AM,8/4/1995 12:00:00 AM,7/10/1995 12:00:00 AM,United Package,44,Gula Malacca,19.45,10,0,194.5,242.21
Folk och fä HB,Åkergatan 24,Bräcke,,S-844 67,Sweden,FOLKO,Folk och fä HB,Åkergatan 24,Bräcke,,S-844 67,Sweden,Michael Suyama,10703,11/14/1995 12:00:00 AM,12/12/1995 12:00:00 AM,11/20/1995 12:00:00 AM,United Package,73,Röd Kaviar,15,35,0,525,152.3
Folk och fä HB,Åkergatan 24,Bräcke,,S-844 67,Sweden,FOLKO,Folk och fä HB,Åkergatan 24,Bräcke,,S-844 67,Sweden,Michael Suyama,10703,11/14/1995 12:00:00 AM,12/12/1995 12:00:00 AM,11/20/1995 12:00:00 AM,United Package,2,Chang,19,5,0,95,152.3
Folk och fä HB,Åkergatan 24,Bräcke,,S-844 67,Sweden,FOLKO,Folk och fä HB,Åkergatan 24,Bräcke,,S-844 67,Sweden,Michael Suyama,10703,11/14/1995 12:00:00 AM,12/12/1995 12:00:00 AM,11/20/1995 12:00:00 AM,United Package,59,Raclette Courdavault,55,35,0,1925,152.3
Folk och fä HB,Åkergatan 24,Bräcke,,S-844 67,Sweden,FOLKO,Folk och fä HB,Åkergatan 24,Bräcke,,S-844 67,Sweden,Janet Leverling,10762,1/2/1996 12:00:00 AM,1/30/1996 12:00:00 AM,1/9/1996 12:00:00 AM,Speedy Express,47,Zaanse koeken,9.5,30,0,285,328.74
Folk och fä HB,Åkergatan 24,Bräcke,,S-844 67,Sweden,FOLKO,Folk och fä HB,Åkergatan 24,Bräcke,,S-844 67,Sweden,Janet Leverling,10762,1/2/1996 12:00:00 AM,1/30/1996 12:00:00 AM,1/9/1996 12:00:00 AM,Speedy Express,56,Gnocchi di nonna Alice,38,60,0,2280,328.74
Folk och fä HB,Åkergatan 24,Bräcke,,S-844 67,Sweden,FOLKO,Folk och fä HB,Åkergatan 24,Bräcke,,S-844 67,Sweden,Janet Leverling,10762,1/2/1996 12:00:00 AM,1/30/1996 12:00:00 AM,1/9/1996 12:00:00 AM,Speedy Express,39,Chartreuse verte,18,16,0,288,328.74
Folk och fä HB,Åkergatan 24,Bräcke,,S-844 67,Sweden,FOLKO,Folk och fä HB,Åkergatan 24,Bräcke,,S-844 67,Sweden,Janet Leverling,10762,1/2/1996 12:00:00 AM,1/30/1996 12:00:00 AM,1/9/1996 12:00:00 AM,Speedy Express,51,Manjimup Dried Apples,53,28,0,1484,328.74
Folk och fä HB,Åkergatan 24,Bräcke,,S-844 67,Sweden,FOLKO,Folk och fä HB,Åkergatan 24,Bräcke,,S-844 67,Sweden,Margaret Peacock,10774,1/11/1996 12:00:00 AM,1/25/1996 12:00:00 AM,1/12/1996 12:00:00 AM,Speedy Express,31,Gorgonzola Telino,12.5,2,0.25,18.75,48.2
Folk och fä HB,Åkergatan 24,Bräcke,,S-844 67,Sweden,FOLKO,Folk och fä HB,Åkergatan 24,Bräcke,,S-844 67,Sweden,Margaret Peacock,10774,1/11/1996 12:00:00 AM,1/25/1996 12:00:00 AM,1/12/1996 12:00:00 AM,Speedy Express,66,Louisiana Hot Spiced Okra,17,50,0,850,48.2
Folk och fä HB,Åkergatan 24,Bräcke,,S-844 67,Sweden,FOLKO,Folk och fä HB,Åkergatan 24,Bräcke,,S-844 67,Sweden,Laura Callahan,10824,2/9/1996 12:00:00 AM,3/8/1996 12:00:00 AM,3/1/1996 12:00:00 AM,Speedy Express,41,Jack's New England Clam Chowder,9.65,12,0,115.8,1.23
Folk och fä HB,Åkergatan 24,Bräcke,,S-844 67,Sweden,FOLKO,Folk och fä HB,Åkergatan 24,Bräcke,,S-844 67,Sweden,Laura Callahan,10824,2/9/1996 12:00:00 AM,3/8/1996 12:00:00 AM,3/1/1996 12:00:00 AM,Speedy Express,70,Outback Lager,15,9,0,135,1.23
Folk och fä HB,Åkergatan 24,Bräcke,,S-844 67,Sweden,FOLKO,Folk och fä HB,Åkergatan 24,Bräcke,,S-844 67,Sweden,Robert King,10880,3/12/1996 12:00:00 AM,4/23/1996 12:00:00 AM,3/20/1996 12:00:00 AM,Speedy Express,61,Sirop d'érable,28.5,30,0.2,684,88.01
Folk och fä HB,Åkergatan 24,Bräcke,,S-844 67,Sweden,FOLKO,Folk och fä HB,Åkergatan 24,Bräcke,,S-844 67,Sweden,Robert King,10880,3/12/1996 12:00:00 AM,4/23/1996 12:00:00 AM,3/20/1996 12:00:00 AM,Speedy Express,23,Tunnbröd,9,30,0.2,216,88.01
Folk och fä HB,Åkergatan 24,Bräcke,,S-844 67,Sweden,FOLKO,Folk och fä HB,Åkergatan 24,Bräcke,,S-844 67,Sweden,Robert King,10880,3/12/1996 12:00:00 AM,4/23/1996 12:00:00 AM,3/20/1996 12:00:00 AM,Speedy Express,70,Outback Lager,15,50,0.2,600,88.01
Folk och fä HB,Åkergatan 24,Bräcke,,S-844 67,Sweden,FOLKO,Folk och fä HB,Åkergatan 24,Bräcke,,S-844 67,Sweden,Nancy Davolio,10902,3/25/1996 12:00:00 AM,4/22/1996 12:00:00 AM,4/2/1996 12:00:00 AM,Speedy Express,55,Pâté chinois,24,30,0.15,612,44.15
Folk och fä HB,Åkergatan 24,Bräcke,,S-844 67,Sweden,FOLKO,Folk och fä HB,Åkergatan 24,Bräcke,,S-844 67,Sweden,Nancy Davolio,10902,3/25/1996 12:00:00 AM,4/22/1996 12:00:00 AM,4/2/1996 12:00:00 AM,Speedy Express,62,Tarte au sucre,49.3,6,0.15,251.43,44.15
Folk och fä HB,Åkergatan 24,Bräcke,,S-844 67,Sweden,FOLKO,Folk och fä HB,Åkergatan 24,Bräcke,,S-844 67,Sweden,Laura Callahan,10955,4/16/1996 12:00:00 AM,5/14/1996 12:00:00 AM,4/19/1996 12:00:00 AM,United Package,75,Rhönbräu Klosterbier,7.75,12,0.2,74.4,3.26
Folk och fä HB,Åkergatan 24,Bräcke,,S-844 67,Sweden,FOLKO,Folk och fä HB,Åkergatan 24,Bräcke,,S-844 67,Sweden,Laura Callahan,10977,4/25/1996 12:00:00 AM,5/23/1996 12:00:00 AM,5/10/1996 12:00:00 AM,Federal Shipping,63,Vegie-spread,43.9,20,0,878,208.5
Folk och fä HB,Åkergatan 24,Bräcke,,S-844 67,Sweden,FOLKO,Folk och fä HB,Åkergatan 24,Bräcke,,S-844 67,Sweden,Laura Callahan,10977,4/25/1996 12:00:00 AM,5/23/1996 12:00:00 AM,5/10/1996 12:00:00 AM,Federal Shipping,51,Manjimup Dried Apples,53,10,0,530,208.5
Folk och fä HB,Åkergatan 24,Bräcke,,S-844 67,Sweden,FOLKO,Folk och fä HB,Åkergatan 24,Bräcke,,S-844 67,Sweden,Laura Callahan,10977,4/25/1996 12:00:00 AM,5/23/1996 12:00:00 AM,5/10/1996 12:00:00 AM,Federal Shipping,47,Zaanse koeken,9.5,30,0,285,208.5
Folk och fä HB,Åkergatan 24,Bräcke,,S-844 67,Sweden,FOLKO,Folk och fä HB,Åkergatan 24,Bräcke,,S-844 67,Sweden,Laura Callahan,10977,4/25/1996 12:00:00 AM,5/23/1996 12:00:00 AM,5/10/1996 12:00:00 AM,Federal Shipping,39,Chartreuse verte,18,30,0,540,208.5
Folk och fä HB,Åkergatan 24,Bräcke,,S-844 67,Sweden,FOLKO,Folk och fä HB,Åkergatan 24,Bräcke,,S-844 67,Sweden,Margaret Peacock,10980,4/26/1996 12:00:00 AM,6/7/1996 12:00:00 AM,5/17/1996 12:00:00 AM,Speedy Express,75,Rhönbräu Klosterbier,7.75,40,0.2,248,1.26
Folk och fä HB,Åkergatan 24,Bräcke,,S-844 67,Sweden,FOLKO,Folk och fä HB,Åkergatan 24,Bräcke,,S-844 67,Sweden,Robert King,10993,5/1/1996 12:00:00 AM,5/29/1996 12:00:00 AM,5/10/1996 12:00:00 AM,Federal Shipping,29,Thüringer Rostbratwurst,123.79,50,0.25,4642.13,8.81
Folk och fä HB,Åkergatan 24,Bräcke,,S-844 67,Sweden,FOLKO,Folk och fä HB,Åkergatan 24,Bräcke,,S-844 67,Sweden,Robert King,10993,5/1/1996 12:00:00 AM,5/29/1996 12:00:00 AM,5/10/1996 12:00:00 AM,Federal Shipping,41,Jack's New England Clam Chowder,9.65,35,0.25,253.31,8.81
Folk och fä HB,Åkergatan 24,Bräcke,,S-844 67,Sweden,FOLKO,Folk och fä HB,Åkergatan 24,Bräcke,,S-844 67,Sweden,Andrew Fuller,11001,5/6/1996 12:00:00 AM,6/3/1996 12:00:00 AM,5/14/1996 12:00:00 AM,United Package,7,Uncle Bob's Organic Dried Pears,30,60,0,1800,197.3
Folk och fä HB,Åkergatan 24,Bräcke,,S-844 67,Sweden,FOLKO,Folk och fä HB,Åkergatan 24,Bräcke,,S-844 67,Sweden,Andrew Fuller,11001,5/6/1996 12:00:00 AM,6/3/1996 12:00:00 AM,5/14/1996 12:00:00 AM,United Package,46,Spegesild,12,25,0,300,197.3
Folk och fä HB,Åkergatan 24,Bräcke,,S-844 67,Sweden,FOLKO,Folk och fä HB,Åkergatan 24,Bräcke,,S-844 67,Sweden,Andrew Fuller,11001,5/6/1996 12:00:00 AM,6/3/1996 12:00:00 AM,5/14/1996 12:00:00 AM,United Package,55,Pâté chinois,24,6,0,144,197.3
Folk och fä HB,Åkergatan 24,Bräcke,,S-844 67,Sweden,FOLKO,Folk och fä HB,Åkergatan 24,Bräcke,,S-844 67,Sweden,Andrew Fuller,11001,5/6/1996 12:00:00 AM,6/3/1996 12:00:00 AM,5/14/1996 12:00:00 AM,United Package,22,Gustaf's Knäckebröd,21,25,0,525,197.3
Folk och fä HB,Åkergatan 24,Bräcke,,S-844 67,Sweden,FOLKO,Folk och fä HB,Åkergatan 24,Bräcke,,S-844 67,Sweden,Laura Callahan,11050,5/27/1996 12:00:00 AM,6/24/1996 12:00:00 AM,6/4/1996 12:00:00 AM,United Package,76,Lakkalikööri,18,50,0.1,810,59.41
France restauration,"54, rue Royale",Nantes,,44000,France,FRANR,France restauration,"54, rue Royale",Nantes,,44000,France,Nancy Davolio,10671,10/18/1995 12:00:00 AM,11/15/1995 12:00:00 AM,10/25/1995 12:00:00 AM,Speedy Express,16,Pavlova,17.45,10,0,174.5,30.34
France restauration,"54, rue Royale",Nantes,,44000,France,FRANR,France restauration,"54, rue Royale",Nantes,,44000,France,Nancy Davolio,10671,10/18/1995 12:00:00 AM,11/15/1995 12:00:00 AM,10/25/1995 12:00:00 AM,Speedy Express,65,Louisiana Fiery Hot Pepper Sauce,21.05,12,0,252.6,30.34
France restauration,"54, rue Royale",Nantes,,44000,France,FRANR,France restauration,"54, rue Royale",Nantes,,44000,France,Nancy Davolio,10671,10/18/1995 12:00:00 AM,11/15/1995 12:00:00 AM,10/25/1995 12:00:00 AM,Speedy Express,62,Tarte au sucre,49.3,10,0,493,30.34
France restauration,"54, rue Royale",Nantes,,44000,France,FRANR,France restauration,"54, rue Royale",Nantes,,44000,France,Janet Leverling,10860,2/29/1996 12:00:00 AM,3/28/1996 12:00:00 AM,3/6/1996 12:00:00 AM,Federal Shipping,76,Lakkalikööri,18,20,0,360,19.26
France restauration,"54, rue Royale",Nantes,,44000,France,FRANR,France restauration,"54, rue Royale",Nantes,,44000,France,Janet Leverling,10860,2/29/1996 12:00:00 AM,3/28/1996 12:00:00 AM,3/6/1996 12:00:00 AM,Federal Shipping,51,Manjimup Dried Apples,53,3,0,159,19.26
France restauration,"54, rue Royale",Nantes,,44000,France,FRANR,France restauration,"54, rue Royale",Nantes,,44000,France,Andrew Fuller,10971,4/23/1996 12:00:00 AM,5/21/1996 12:00:00 AM,5/2/1996 12:00:00 AM,United Package,29,Thüringer Rostbratwurst,123.79,14,0,1733.06,121.82
Franchi S.p.A.,Via Monte Bianco 34,Torino,,10100,Italy,FRANS,Franchi S.p.A.,Via Monte Bianco 34,Torino,,10100,Italy,Andrew Fuller,10422,2/22/1995 12:00:00 AM,3/22/1995 12:00:00 AM,3/3/1995 12:00:00 AM,Speedy Express,26,Gumbär Gummibärchen,24.9,2,0,49.8,3.02
Franchi S.p.A.,Via Monte Bianco 34,Torino,,10100,Italy,FRANS,Franchi S.p.A.,Via Monte Bianco 34,Torino,,10100,Italy,Nancy Davolio,10710,11/20/1995 12:00:00 AM,12/18/1995 12:00:00 AM,11/23/1995 12:00:00 AM,Speedy Express,19,Teatime Chocolate Biscuits,9.2,5,0,46,4.98
Franchi S.p.A.,Via Monte Bianco 34,Torino,,10100,Italy,FRANS,Franchi S.p.A.,Via Monte Bianco 34,Torino,,10100,Italy,Nancy Davolio,10710,11/20/1995 12:00:00 AM,12/18/1995 12:00:00 AM,11/23/1995 12:00:00 AM,Speedy Express,47,Zaanse koeken,9.5,5,0,47.5,4.98
Franchi S.p.A.,Via Monte Bianco 34,Torino,,10100,Italy,FRANS,Franchi S.p.A.,Via Monte Bianco 34,Torino,,10100,Italy,Janet Leverling,10753,12/26/1995 12:00:00 AM,1/23/1996 12:00:00 AM,12/28/1995 12:00:00 AM,Speedy Express,45,Røgede sild,9.5,4,0,38,7.7
Franchi S.p.A.,Via Monte Bianco 34,Torino,,10100,Italy,FRANS,Franchi S.p.A.,Via Monte Bianco 34,Torino,,10100,Italy,Janet Leverling,10753,12/26/1995 12:00:00 AM,1/23/1996 12:00:00 AM,12/28/1995 12:00:00 AM,Speedy Express,74,Longlife Tofu,10,5,0,50,7.7
Franchi S.p.A.,Via Monte Bianco 34,Torino,,10100,Italy,FRANS,Franchi S.p.A.,Via Monte Bianco 34,Torino,,10100,Italy,Margaret Peacock,10807,1/31/1996 12:00:00 AM,2/28/1996 12:00:00 AM,3/1/1996 12:00:00 AM,Speedy Express,40,Boston Crab Meat,18.4,1,0,18.4,1.36
Franchi S.p.A.,Via Monte Bianco 34,Torino,,10100,Italy,FRANS,Franchi S.p.A.,Via Monte Bianco 34,Torino,,10100,Italy,Margaret Peacock,11026,5/15/1996 12:00:00 AM,6/12/1996 12:00:00 AM,5/28/1996 12:00:00 AM,Speedy Express,51,Manjimup Dried Apples,53,10,0,530,47.09
Franchi S.p.A.,Via Monte Bianco 34,Torino,,10100,Italy,FRANS,Franchi S.p.A.,Via Monte Bianco 34,Torino,,10100,Italy,Margaret Peacock,11026,5/15/1996 12:00:00 AM,6/12/1996 12:00:00 AM,5/28/1996 12:00:00 AM,Speedy Express,18,Carnarvon Tigers,62.5,8,0,500,47.09
Franchi S.p.A.,Via Monte Bianco 34,Torino,,10100,Italy,FRANS,Franchi S.p.A.,Via Monte Bianco 34,Torino,,10100,Italy,Andrew Fuller,11060,5/30/1996 12:00:00 AM,6/27/1996 12:00:00 AM,6/3/1996 12:00:00 AM,United Package,60,Camembert Pierrot,34,4,0,136,10.98
Franchi S.p.A.,Via Monte Bianco 34,Torino,,10100,Italy,FRANS,Franchi S.p.A.,Via Monte Bianco 34,Torino,,10100,Italy,Andrew Fuller,11060,5/30/1996 12:00:00 AM,6/27/1996 12:00:00 AM,6/3/1996 12:00:00 AM,United Package,77,Original Frankfurter grüne Soße,13,10,0,130,10.98
Frankenversand,Berliner Platz 43,München,,80805,Germany,FRANK,Frankenversand,Berliner Platz 43,München,,80805,Germany,Margaret Peacock,10267,8/29/1994 12:00:00 AM,9/26/1994 12:00:00 AM,9/6/1994 12:00:00 AM,Speedy Express,76,Lakkalikööri,14.4,15,0.15,183.6,208.58
Frankenversand,Berliner Platz 43,München,,80805,Germany,FRANK,Frankenversand,Berliner Platz 43,München,,80805,Germany,Margaret Peacock,10267,8/29/1994 12:00:00 AM,9/26/1994 12:00:00 AM,9/6/1994 12:00:00 AM,Speedy Express,59,Raclette Courdavault,44,70,0.15,2618,208.58
Frankenversand,Berliner Platz 43,München,,80805,Germany,FRANK,Frankenversand,Berliner Platz 43,München,,80805,Germany,Margaret Peacock,10267,8/29/1994 12:00:00 AM,9/26/1994 12:00:00 AM,9/6/1994 12:00:00 AM,Speedy Express,40,Boston Crab Meat,14.7,50,0,735,208.58
